!
43243
dfdsf
fdsfdsfffffffffffffffffffffffffffffffffffffffffffffffddsfdsfdsdsfsdfdsfdssdfsdfsfd
fdsf
sfddsf
!

ind	x       y        z
2618 -221.6530 -294.6315 457.3322
2619 -220.1039 -291.8987 468.8855
2620 -240.6917 -291.2116 424.3264
2621 -235.5614 -284.2809 456.8816
2622 -233.8330 -281.7555 468.3079
2623 -254.3800 -279.6638 424.1683
2624 -248.8094 -273.1893 456.5927
2625 -246.8925 -270.8715 467.9372
2626 184.2063 184.2063 626.6670
2627 169.6156 186.3962 633.3802
2628 154.4169 188.6569 639.4883
2629 186.3962 169.6156 633.3801
2630 171.5101 171.5101 640.4614
2631 156.0474 173.4833 646.8868
2632 188.6569 154.4170 639.4883
2633 173.4833 156.0474 646.8868
2634 157.7570 157.7570 653.5909
2635 122.4221 193.0341 649.9012
2636 105.7435 195.0133 654.1954
2637 88.6921 196.7887 657.8640
2638 123.5970 177.3455 657.7970
2639 106.7187 179.1081 662.2788
2640 89.4826 180.6971 666.0986
2641 124.8402 161.1340 664.9460
2642 107.7542 162.6884 669.5969
2643 90.3243 164.0961 673.5535
2644 53.7160 199.5468 663.2688
2645 35.9150 200.4583 664.9799
2646 17.9888 201.0235 666.0148
2647 54.1711 183.1794 671.7101
2648 36.2144 184.0037 673.4819
2649 18.1373 184.5163 674.5517
2650 54.6576 166.3070 679.3523
2651 36.5349 167.0446 681.1789
2652 18.2964 167.5046 682.2802
2653 -17.9888 201.0235 666.0149
2654 -35.9150 200.4583 664.9799
2655 -53.7160 199.5469 663.2688
2656 -18.1373 184.5163 674.5517
2657 -36.2144 184.0037 673.4819
2658 -54.1711 183.1794 671.7102
2659 -18.2964 167.5046 682.2802
2660 -36.5349 167.0446 681.1790
2661 -54.6576 166.3070 679.3524
2662 -88.6921 196.7887 657.8640
2663 -105.7435 195.0133 654.1954
2664 -122.4221 193.0341 649.9012
2665 -89.4826 180.6971 666.0987
2666 -106.7187 179.1081 662.2789
2667 -123.5970 177.3455 657.7971
2668 -90.3243 164.0961 673.5536
2669 -107.7542 162.6884 669.5969
2670 -124.8402 161.1340 664.9460
2671 -154.4170 188.6569 639.4883
2672 -169.6156 186.3962 633.3801
2673 -184.2063 184.2063 626.6670
2674 -156.0474 173.4833 646.8868
2675 -171.5101 171.5101 640.4614
2676 -186.3962 169.6156 633.3801
2677 -157.7570 157.7570 653.5910
2678 -173.4833 156.0474 646.8868
2679 -188.6569 154.4170 639.4883
2680 193.0340 122.4221 649.9012
2681 177.3455 123.5970 657.7971
2682 161.1340 124.8402 664.9460
2683 195.0133 105.7435 654.1954
2684 179.1081 106.7187 662.2789
2685 162.6884 107.7542 669.5969
2686 196.7887 88.6922 657.8640
2687 180.6971 89.4826 666.0987
2688 164.0961 90.3243 673.5535
2689 127.3328 127.3328 677.0219
2690 109.8433 128.4972 681.9493
2691 92.0314 129.5602 686.1309
2692 128.4972 109.8433 681.9493
2693 110.8254 110.8254 686.9836
2694 92.8382 111.7248 691.2527
2695 129.5602 92.0314 686.1309
2696 111.7248 92.8382 691.2527
2697 93.5793 93.5793 695.5935
2698 55.6521 131.2456 692.2387
2699 37.1917 131.8129 694.1561
2700 18.6229 132.1683 695.3096
2701 56.1259 113.1568 697.4814
2702 37.5054 113.6406 699.4343
2703 18.7791 113.9444 700.6086
2704 56.5629 94.7634 701.9217
2705 37.7952 95.1647 703.9041
2706 18.9235 95.4172 705.0952
2707 -18.6229 132.1683 695.3096
2708 -37.1917 131.8129 694.1561
2709 -55.6521 131.2456 692.2387
2710 -18.7791 113.9444 700.6086
2711 -37.5054 113.6406 699.4343
2712 -56.1259 113.1568 697.4814
2713 -18.9235 95.4172 705.0953
2714 -37.7952 95.1647 703.9041
2715 -56.5629 94.7634 701.9217
2716 -92.0314 129.5602 686.1310
2717 -109.8433 128.4972 681.9493
2718 -127.3328 127.3328 677.0219
2719 -92.8382 111.7248 691.2527
2720 -110.8254 110.8254 686.9837
2721 -128.4972 109.8433 681.9493
2722 -93.5794 93.5793 695.5936
2723 -111.7248 92.8382 691.2528
2724 -129.5602 92.0314 686.1309
2725 -161.1340 124.8402 664.9460
2726 -177.3455 123.5970 657.7970
2727 -193.0341 122.4221 649.9012
2728 -162.6885 107.7542 669.5969
2729 -179.1081 106.7187 662.2789
2730 -195.0133 105.7435 654.1954
2731 -164.0961 90.3243 673.5536
2732 -180.6971 89.4826 666.0986
2733 -196.7887 88.6922 657.8640
2734 199.5468 53.7160 663.2688
2735 183.1794 54.1711 671.7101
2736 166.3070 54.6576 679.3523
2737 200.4583 35.9150 664.9799
2738 184.0037 36.2144 673.4818
2739 167.0446 36.5349 681.1788
2740 201.0235 17.9888 666.0149
2741 184.5163 18.1373 674.5517
2742 167.5046 18.2964 682.2802
2743 131.2456 55.6521 692.2387
2744 113.1568 56.1259 697.4814
2745 94.7633 56.5629 701.9217
2746 131.8129 37.1917 694.1561
2747 113.6406 37.5054 699.4343
2748 95.1647 37.7952 703.9041
2749 132.1683 18.6229 695.3096
2750 113.9444 18.7791 700.6086
2751 95.4172 18.9235 705.0952
2752 57.2649 57.2649 708.3886
2753 38.2614 57.5040 710.4121
2754 19.1561 57.6549 711.6273
2755 57.5040 38.2614 710.4122
2756 38.4204 38.4204 712.4480
2757 19.2355 38.5209 713.6703
2758 57.6549 19.1561 711.6273
2759 38.5209 19.2356 713.6703
2760 19.2857 19.2857 714.8969
2761 -19.1561 57.6549 711.6273
2762 -38.2614 57.5040 710.4122
2763 -57.2649 57.2649 708.3885
2764 -19.2356 38.5209 713.6703
2765 -38.4204 38.4204 712.4481
2766 -57.5040 38.2614 710.4121
2767 -19.2857 19.2857 714.8969
2768 -38.5209 19.2356 713.6703
2769 -57.6549 19.1561 711.6273
2770 -94.7633 56.5629 701.9217
2771 -113.1568 56.1259 697.4814
2772 -131.2456 55.6521 692.2388
2773 -95.1647 37.7952 703.9041
2774 -113.6406 37.5054 699.4343
2775 -131.8129 37.1917 694.1560
2776 -95.4172 18.9235 705.0953
2777 -113.9444 18.7791 700.6086
2778 -132.1683 18.6229 695.3096
2779 -166.3070 54.6576 679.3523
2780 -183.1794 54.1711 671.7101
2781 -199.5469 53.7160 663.2688
2782 -167.0446 36.5349 681.1789
2783 -184.0037 36.2144 673.4818
2784 -200.4583 35.9150 664.9799
2785 -167.5046 18.2964 682.2803
2786 -184.5163 18.1373 674.5517
2787 -201.0235 17.9888 666.0149
2788 201.0235 -17.9888 666.0149
2789 184.5163 -18.1373 674.5518
2790 167.5046 -18.2964 682.2803
2791 200.4583 -35.9150 664.9799
2792 184.0037 -36.2144 673.4819
2793 167.0446 -36.5349 681.1790
2794 199.5468 -53.7160 663.2688
2795 183.1794 -54.1711 671.7102
2796 166.3070 -54.6576 679.3523
2797 132.1683 -18.6229 695.3096
2798 113.9444 -18.7791 700.6085
2799 95.4172 -18.9235 705.0953
2800 131.8129 -37.1917 694.1561
2801 113.6406 -37.5054 699.4344
2802 95.1647 -37.7952 703.9041
2803 131.2456 -55.6521 692.2387
2804 113.1568 -56.1259 697.4815
2805 94.7633 -56.5629 701.9217
2806 57.6549 -19.1561 711.6273
2807 38.5209 -19.2355 713.6703
2808 19.2857 -19.2857 714.8969
2809 57.5040 -38.2614 710.4122
2810 38.4204 -38.4204 712.4481
2811 19.2355 -38.5209 713.6703
2812 57.2649 -57.2649 708.3885
2813 38.2614 -57.5040 710.4122
2814 19.1561 -57.6549 711.6273
2815 -19.2857 -19.2857 714.8969
2816 -38.5209 -19.2355 713.6703
2817 -57.6549 -19.1561 711.6273
2818 -19.2356 -38.5209 713.6703
2819 -38.4204 -38.4204 712.4480
2820 -57.5040 -38.2614 710.4122
2821 -19.1561 -57.6549 711.6273
2822 -38.2614 -57.5040 710.4122
2823 -57.2649 -57.2649 708.3885
2824 -95.4172 -18.9235 705.0953
2825 -113.9444 -18.7791 700.6085
2826 -132.1683 -18.6229 695.3096
2827 -95.1647 -37.7952 703.9041
2828 -113.6406 -37.5054 699.4344
2829 -131.8129 -37.1917 694.1561
2830 -94.7634 -56.5629 701.9217
2831 -113.1568 -56.1259 697.4815
2832 -131.2456 -55.6521 692.2387
2833 -167.5046 -18.2964 682.2803
2834 -184.5163 -18.1373 674.5517
2835 -201.0235 -17.9888 666.0149
2836 -167.0446 -36.5349 681.1790
2837 -184.0037 -36.2144 673.4819
2838 -200.4583 -35.9150 664.9799
2839 -166.3070 -54.6576 679.3523
2840 -183.1794 -54.1711 671.7103
2841 -199.5468 -53.7160 663.2688
2842 196.7887 -88.6922 657.8639
2843 180.6971 -89.4826 666.0986
2844 164.0961 -90.3243 673.5536
2845 195.0132 -105.7435 654.1954
2846 179.1081 -106.7187 662.2789
2847 162.6884 -107.7542 669.5969
2848 193.0341 -122.4221 649.9011
2849 177.3455 -123.5970 657.7970
2850 161.1340 -124.8402 664.9460
2851 129.5602 -92.0314 686.1309
2852 111.7248 -92.8382 691.2528
2853 93.5793 -93.5793 695.5936
2854 128.4972 -109.8433 681.9493
2855 110.8254 -110.8254 686.9837
2856 92.8382 -111.7248 691.2528
2857 127.3327 -127.3328 677.0219
2858 109.8433 -128.4972 681.9493
2859 92.0314 -129.5602 686.1309
2860 56.5629 -94.7633 701.9217
2861 37.7952 -95.1647 703.9041
2862 18.9235 -95.4172 705.0953
2863 56.1259 -113.1568 697.4814
2864 37.5054 -113.6406 699.4343
2865 18.7791 -113.9444 700.6085
2866 55.6521 -131.2456 692.2387
2867 37.1917 -131.8129 694.1560
2868 18.6229 -132.1683 695.3096
2869 -18.9235 -95.4172 705.0953
2870 -37.7952 -95.1647 703.9041
2871 -56.5629 -94.7633 701.9217
2872 -18.7791 -113.9444 700.6085
2873 -37.5054 -113.6406 699.4344
2874 -56.1259 -113.1568 697.4815
2875 -18.6229 -132.1683 695.3096
2876 -37.1917 -131.8129 694.1561
2877 -55.6521 -131.2456 692.2388
2878 -93.5793 -93.5793 695.5936
2879 -111.7248 -92.8382 691.2528
2880 -129.5602 -92.0314 686.1310
2881 -92.8382 -111.7248 691.2527
2882 -110.8254 -110.8254 686.9837
2883 -128.4972 -109.8433 681.9493
2884 -92.0314 -129.5602 686.1309
2885 -109.8433 -128.4972 681.9494
2886 -127.3328 -127.3328 677.0219
2887 -164.0961 -90.3243 673.5535
2888 -180.6971 -89.4826 666.0987
2889 -196.7887 -88.6921 657.8639
2890 -162.6884 -107.7542 669.5969
2891 -179.1081 -106.7187 662.2789
2892 -195.0132 -105.7435 654.1954
2893 -161.1340 -124.8402 664.9460
2894 -177.3455 -123.5970 657.7970
2895 -193.0341 -122.4221 649.9012
2896 188.6569 -154.4170 639.4883
2897 173.4833 -156.0474 646.8868
2898 157.7570 -157.7570 653.5910
2899 186.3962 -169.6156 633.3801
2900 171.5101 -171.5101 640.4614
2901 156.0474 -173.4834 646.8868
2902 184.2063 -184.2063 626.6671
2903 169.6156 -186.3962 633.3801
2904 154.4170 -188.6569 639.4883
2905 124.8402 -161.1340 664.9460
2906 107.7542 -162.6884 669.5969
2907 90.3243 -164.0961 673.5535
2908 123.5970 -177.3455 657.7970
2909 106.7187 -179.1081 662.2789
2910 89.4826 -180.6971 666.0986
2911 122.4221 -193.0341 649.9011
2912 105.7435 -195.0133 654.1954
2913 88.6921 -196.7887 657.8640
2914 54.6576 -166.3070 679.3523
2915 36.5349 -167.0446 681.1790
2916 18.2964 -167.5046 682.2803
2917 54.1711 -183.1794 671.7102
2918 36.2144 -184.0037 673.4819
2919 18.1373 -184.5163 674.5517
2920 53.7160 -199.5469 663.2688
2921 35.9150 -200.4583 664.9799
2922 17.9888 -201.0235 666.0149
2923 -18.2964 -167.5046 682.2803
2924 -36.5349 -167.0446 681.1789
2925 -54.6576 -166.3070 679.3524
2926 -18.1373 -184.5163 674.5517
2927 -36.2144 -184.0037 673.4819
2928 -54.1711 -183.1794 671.7103
2929 -17.9888 -201.0235 666.0150
2930 -35.9150 -200.4583 664.9799
2931 -53.7160 -199.5468 663.2688
2932 -90.3243 -164.0961 673.5536
2933 -107.7542 -162.6884 669.5969
2934 -124.8402 -161.1340 664.9460
2935 -89.4826 -180.6971 666.0987
2936 -106.7187 -179.1081 662.2788
2937 -123.5970 -177.3455 657.7970
2938 -88.6922 -196.7887 657.8640
2939 -105.7435 -195.0133 654.1954
2940 -122.4221 -193.0341 649.9011
2941 -157.7570 -157.7570 653.5910
2942 -173.4833 -156.0474 646.8868
2943 -188.6569 -154.4170 639.4883
2944 -156.0474 -173.4833 646.8868
2945 -171.5101 -171.5101 640.4614
2946 -186.3962 -169.6156 633.3801
2947 -154.4170 -188.6569 639.4883
2948 -169.6156 -186.3962 633.3801
2949 -184.2063 -184.2063 626.6671
2950 222.1426 222.1426 572.7568
2951 213.0199 224.8029 578.1877
2952 202.5048 228.1114 583.4193
2953 224.8029 213.0199 578.1877
2954 214.9197 214.9197 585.0056
2955 203.9392 217.5334 591.2903
2956 228.1114 202.5048 583.4193
2957 217.5334 203.9393 591.2903
2958 206.0342 206.0342 598.4948
2959 178.0742 235.5015 593.4782
2960 164.4627 239.2638 598.2460
2961 150.0685 242.9391 602.7585
2962 179.0007 223.8077 602.7997
2963 165.2231 227.1180 608.0954
2964 150.7000 230.4023 613.0369
2965 180.4064 211.3430 611.4048
2966 166.3902 214.2392 617.2154
2967 151.6767 217.1557 622.5750
2968 119.3565 249.6640 610.7678
2969 103.2182 252.5784 614.1682
2970 86.6566 255.1357 617.1196
2971 119.7939 236.5041 621.6882
2972 103.5764 239.1772 625.3273
2973 86.9441 241.5360 628.4705
2974 120.4763 222.6549 631.8498
2975 104.1368 225.0905 635.7199
2976 87.3949 227.2519 639.0482
2977 52.5520 259.0146 621.5454
2978 35.1509 260.2719 622.9671
2979 17.6103 261.0428 623.8345
2980 52.7156 245.1354 633.1593
2981 35.2581 246.3075 634.6593
2982 17.6634 247.0283 635.5721
2983 52.9727 230.5701 643.9894
2984 35.4268 231.6559 645.5641
2985 17.7469 232.3255 646.5204
2986 -17.6103 261.0429 623.8345
2987 -35.1509 260.2719 622.9671
2988 -52.5520 259.0146 621.5455
2989 -17.6634 247.0283 635.5721
2990 -35.2581 246.3075 634.6593
2991 -52.7156 245.1354 633.1594
2992 -17.7469 232.3255 646.5204
2993 -35.4268 231.6559 645.5642
2994 -52.9727 230.5701 643.9894
2995 -86.6566 255.1357 617.1196
2996 -103.2182 252.5784 614.1682
2997 -119.3565 249.6640 610.7678
2998 -86.9441 241.5360 628.4705
2999 -103.5763 239.1773 625.3273
3000 -119.7939 236.5041 621.6882
3001 -87.3949 227.2519 639.0482
3002 -104.1368 225.0905 635.7199
3003 -120.4763 222.6550 631.8499
3004 -150.0685 242.9391 602.7585
3005 -164.4627 239.2638 598.2460
3006 -178.0742 235.5015 593.4782
3007 -150.7000 230.4023 613.0369
3008 -165.2231 227.1180 608.0954
3009 -179.0007 223.8077 602.7997
3010 -151.6767 217.1557 622.5748
3011 -166.3902 214.2392 617.2154
3012 -180.4064 211.3430 611.4047
3013 -202.5048 228.1114 583.4192
3014 -213.0199 224.8029 578.1877
3015 -222.1426 222.1426 572.7568
3016 -203.9392 217.5334 591.2903
3017 -214.9197 214.9197 585.0056
3018 -224.8029 213.0199 578.1877
3019 -206.0342 206.0342 598.4948
3020 -217.5334 203.9392 591.2903
3021 -228.1114 202.5048 583.4192
3022 -211.3430 180.4064 611.4047
3023 -223.8077 179.0007 602.7997
3024 -235.5015 178.0742 593.4783
3025 -214.2392 166.3902 617.2154
3026 -227.1180 165.2231 608.0954
3027 -239.2638 164.4626 598.2460
3028 -217.1557 151.6767 622.5750
3029 -230.4023 150.7000 613.0369
3030 -242.9391 150.0685 602.7584
3031 -222.6549 120.4763 631.8499
3032 -236.5041 119.7939 621.6882
3033 -249.6639 119.3565 610.7678
3034 -225.0906 104.1368 635.7199
3035 -239.1772 103.5764 625.3273
3036 -252.5784 103.2182 614.1681
3037 -227.2520 87.3949 639.0482
3038 -241.5360 86.9441 628.4705
3039 -255.1357 86.6566 617.1196
3040 -230.5701 52.9727 643.9894
3041 -245.1354 52.7156 633.1593
3042 -259.0146 52.5520 621.5454
3043 -231.6559 35.4268 645.5642
3044 -246.3075 35.2581 634.6593
3045 -260.2719 35.1509 622.9671
3046 -232.3255 17.7469 646.5204
3047 -247.0283 17.6634 635.5721
3048 -261.0429 17.6103 623.8345
3049 -232.3255 -17.7469 646.5204
3050 -247.0283 -17.6634 635.5721
3051 -261.0429 -17.6103 623.8345
3052 -231.6559 -35.4268 645.5642
3053 -246.3075 -35.2581 634.6592
3054 -260.2719 -35.1509 622.9671
3055 -230.5701 -52.9727 643.9894
3056 -245.1354 -52.7156 633.1593
3057 -259.0146 -52.5520 621.5454
3058 -227.2519 -87.3949 639.0482
3059 -241.5360 -86.9441 628.4705
3060 -255.1356 -86.6566 617.1196
3061 -225.0905 -104.1368 635.7199
3062 -239.1772 -103.5764 625.3273
3063 -252.5784 -103.2182 614.1682
3064 -222.6549 -120.4763 631.8498
3065 -236.5040 -119.7939 621.6882
3066 -249.6640 -119.3565 610.7678
3067 -217.1557 -151.6767 622.5748
3068 -230.4023 -150.7000 613.0369
3069 -242.9390 -150.0685 602.7585
3070 -214.2392 -166.3902 617.2155
3071 -227.1179 -165.2231 608.0954
3072 -239.2638 -164.4627 598.2461
3073 -211.3430 -180.4064 611.4048
3074 -223.8077 -179.0007 602.7996
3075 -235.5015 -178.0742 593.4782
3076 -206.0342 -206.0342 598.4948
3077 -217.5333 -203.9392 591.2903
3078 -228.1114 -202.5048 583.4193
3079 -203.9392 -217.5334 591.2903
3080 -214.9197 -214.9197 585.0056
3081 -224.8029 -213.0199 578.1877
3082 -202.5048 -228.1114 583.4193
3083 -213.0199 -224.8028 578.1877
3084 -222.1426 -222.1426 572.7568
3085 -151.6767 -217.1556 622.5749
3086 -166.3902 -214.2392 617.2154
3087 -180.4064 -211.3430 611.4047
3088 -150.7000 -230.4023 613.0369
3089 -165.2231 -227.1180 608.0954
3090 -179.0007 -223.8077 602.7996
3091 -150.0685 -242.9391 602.7585
3092 -164.4626 -239.2638 598.2461
3093 -178.0742 -235.5015 593.4782
3094 -87.3949 -227.2519 639.0482
3095 -104.1368 -225.0905 635.7199
3096 -120.4763 -222.6549 631.8499
3097 -86.9441 -241.5360 628.4705
3098 -103.5763 -239.1772 625.3273
3099 -119.7939 -236.5040 621.6882
3100 -86.6566 -255.1357 617.1196
3101 -103.2182 -252.5784 614.1682
3102 -119.3565 -249.6640 610.7679
3103 -17.7469 -232.3255 646.5204
3104 -35.4268 -231.6559 645.5642
3105 -52.9727 -230.5701 643.9894
3106 -17.6634 -247.0283 635.5721
3107 -35.2581 -246.3075 634.6592
3108 -52.7156 -245.1354 633.1593
3109 -17.6103 -261.0429 623.8345
3110 -35.1509 -260.2719 622.9671
3111 -52.5520 -259.0146 621.5454
3112 52.9727 -230.5701 643.9894
3113 35.4268 -231.6559 645.5642
3114 17.7469 -232.3255 646.5204
3115 52.7156 -245.1354 633.1593
3116 35.2581 -246.3075 634.6593
3117 17.6634 -247.0283 635.5721
3118 52.5520 -259.0146 621.5454
3119 35.1509 -260.2719 622.9671
3120 17.6103 -261.0429 623.8345
3121 120.4763 -222.6550 631.8499
3122 104.1368 -225.0906 635.7199
3123 87.3949 -227.2520 639.0482
3124 119.7939 -236.5041 621.6882
3125 103.5764 -239.1773 625.3273
3126 86.9441 -241.5360 628.4705
3127 119.3565 -249.6640 610.7679
3128 103.2182 -252.5784 614.1682
3129 86.6566 -255.1357 617.1196
3130 180.4064 -211.3431 611.4047
3131 166.3902 -214.2393 617.2154
3132 151.6767 -217.1557 622.5749
3133 179.0007 -223.8077 602.7996
3134 165.2231 -227.1180 608.0954
3135 150.7000 -230.4023 613.0369
3136 178.0742 -235.5015 593.4783
3137 164.4627 -239.2638 598.2460
3138 150.0685 -242.9391 602.7584
3139 228.1114 -202.5048 583.4193
3140 217.5334 -203.9392 591.2903
3141 206.0342 -206.0342 598.4948
3142 224.8028 -213.0199 578.1877
3143 214.9197 -214.9197 585.0056
3144 203.9392 -217.5334 591.2903
3145 222.1426 -222.1426 572.7568
3146 213.0199 -224.8029 578.1877
3147 202.5048 -228.1115 583.4193
3148 242.9391 -150.0686 602.7585
3149 230.4023 -150.7000 613.0370
3150 217.1557 -151.6767 622.5749
3151 239.2638 -164.4627 598.2461
3152 227.1180 -165.2231 608.0954
3153 214.2392 -166.3902 617.2154
3154 235.5015 -178.0742 593.4783
3155 223.8077 -179.0007 602.7996
3156 211.3430 -180.4064 611.4047
3157 255.1357 -86.6566 617.1196
3158 241.5360 -86.9441 628.4705
3159 227.2519 -87.3949 639.0482
3160 252.5784 -103.2182 614.1682
3161 239.1772 -103.5764 625.3273
3162 225.0905 -104.1368 635.7199
3163 249.6640 -119.3565 610.7678
3164 236.5041 -119.7939 621.6882
3165 222.6549 -120.4763 631.8498
3166 261.0429 -17.6103 623.8345
3167 247.0283 -17.6634 635.5722
3168 232.3255 -17.7469 646.5204
3169 260.2719 -35.1509 622.9672
3170 246.3075 -35.2581 634.6593
3171 231.6559 -35.4268 645.5642
3172 259.0146 -52.5520 621.5454
3173 245.1354 -52.7156 633.1594
3174 230.5701 -52.9727 643.9894
3175 259.0146 52.5520 621.5454
3176 245.1354 52.7156 633.1594
3177 230.5701 52.9727 643.9894
3178 260.2719 35.1509 622.9671
3179 246.3075 35.2581 634.6593
3180 231.6559 35.4268 645.5642
3181 261.0429 17.6103 623.8345
3182 247.0283 17.6634 635.5722
3183 232.3255 17.7469 646.5204
3184 249.6640 119.3565 610.7679
3185 236.5041 119.7939 621.6882
3186 222.6550 120.4763 631.8498
3187 252.5784 103.2182 614.1682
3188 239.1773 103.5764 625.3273
3189 225.0905 104.1368 635.7200
3190 255.1357 86.6566 617.1196
3191 241.5360 86.9441 628.4705
3192 227.2519 87.3949 639.0482
3193 235.5015 178.0742 593.4782
3194 223.8077 179.0007 602.7996
3195 211.3430 180.4064 611.4047
3196 239.2638 164.4627 598.2461
3197 227.1179 165.2231 608.0954
3198 214.2393 166.3902 617.2154
3199 242.9391 150.0686 602.7585
3200 230.4023 150.7000 613.0369
3201 217.1557 151.6767 622.5749
3202 43.0659 290.3266 -0.0000
3203 28.7683 292.0895 0.0000
3204 14.4014 293.1498 -0.0000
3205 57.9806 390.8730 0.0000
3206 38.7314 393.2465 0.0000
3207 19.3890 394.6740 0.0000
3208 98.8784 276.3463 -0.0000
3209 85.1994 280.8647 0.0000
3210 71.3154 284.7074 -0.0000
3211 133.1221 372.0510 0.0000
3212 114.7058 378.1343 0.0000
3213 96.0135 383.3078 0.0000
3214 150.8909 251.7462 -0.0000
3215 138.3563 258.8464 0.0000
3216 125.4888 265.3239 -0.0000
3217 203.1477 338.9313 0.0000
3218 186.2721 348.4905 0.0000
3219 168.9483 357.2114 0.0000
3220 197.1049 217.4716 -0.0000
3221 186.1963 226.8808 0.0000
3222 174.8397 235.7441 -0.0000
3223 265.3665 292.7867 0.0000
3224 250.6800 305.4545 0.0000
3225 235.3905 317.3874 0.0000
3226 235.7442 174.8397 -0.0000
3227 226.8808 186.1963 0.0000
3228 217.4716 197.1049 -0.0000
3229 317.3875 235.3905 0.0000
3230 305.4545 250.6800 0.0000
3231 292.7867 265.3665 0.0000
3232 265.3239 125.4888 -0.0000
3233 258.8464 138.3563 0.0000
3234 251.7462 150.8909 -0.0000
3235 357.2114 168.9483 0.0000
3236 348.4905 186.2721 0.0000
3237 338.9313 203.1478 0.0000
3238 284.7074 71.3154 -0.0000
3239 280.8647 85.1994 0.0000
3240 276.3463 98.8784 -0.0000
3241 383.3078 96.0135 0.0000
3242 378.1342 114.7058 0.0000
3243 372.0510 133.1221 0.0000
3244 293.1498 14.4014 -0.0000
3245 292.0895 28.7683 0.0000
3246 290.3266 43.0660 -0.0000
3247 394.6739 19.3890 0.0000
3248 393.2465 38.7314 0.0000
3249 390.8730 57.9806 0.0000
3250 290.3266 -43.0660 -0.0000
3251 292.0895 -28.7683 0.0000
3252 293.1498 -14.4015 -0.0000
3253 390.8730 -57.9806 0.0000
3254 393.2465 -38.7314 0.0000
3255 394.6740 -19.3890 0.0000
3256 276.3463 -98.8784 -0.0000
3257 280.8647 -85.1994 0.0000
3258 284.7074 -71.3154 -0.0000
3259 372.0510 -133.1221 0.0000
3260 378.1343 -114.7058 0.0000
3261 383.3078 -96.0135 0.0000
3262 251.7462 -150.8909 -0.0000
3263 258.8464 -138.3563 0.0000
3264 265.3240 -125.4888 -0.0000
3265 338.9314 -203.1477 0.0000
3266 348.4905 -186.2721 0.0000
3267 357.2114 -168.9483 0.0000
3268 217.4716 -197.1049 -0.0000
3269 226.8808 -186.1962 0.0000
3270 235.7442 -174.8397 -0.0000
3271 292.7867 -265.3665 0.0000
3272 305.4545 -250.6800 0.0000
3273 317.3875 -235.3904 0.0000
